age,gender,city
47,m,nantes
90,m,toulouse
76,f,marseille
6,f,bordeaux
57,f,paris
89,m,bordeaux
37,m,bordeaux
86,f,toulouse
79,m,lille
58,f,nantes
40,f,lille
42,f,lille
12,f,bordeaux
8,f,marseille
95,f,marseille
8,m,nantes
71,m,lyon
48,m,toulouse
97,m,bordeaux
21,f,lyon
7,f,toulouse
84,m,marseille
6,f,nantes
84,f,marseille
90,m,toulouse
41,m,bordeaux
28,m,marseille
24,f,toulouse
67,m,lille
81,m,lyon
35,m,marseille
8,m,lyon
35,f,bordeaux
60,f,marseille
49,f,nantes
49,m,toulouse
27,f,lille
46,m,bordeaux
77,m,nantes
43,m,lyon
57,m,nantes
5,m,paris
98,m,marseille
81,m,paris
53,f,bordeaux
54,f,paris
95,f,paris
68,f,bordeaux
12,m,lyon
67,m,nantes
9,m,nantes
53,f,toulouse
75,m,lille
30,m,paris
67,m,lyon
46,f,nantes
29,f,marseille
83,m,nantes
18,f,bordeaux
63,m,bordeaux
64,m,nantes
70,m,paris
12,f,paris
30,m,nantes
46,f,lille
86,m,toulouse
65,f,toulouse
13,m,lyon
66,f,lille
66,f,toulouse
28,f,toulouse
27,m,paris
24,m,lyon
54,f,bordeaux
28,m,toulouse
36,m,nantes
62,m,lyon
98,m,nantes
55,m,nantes
15,f,paris
8,f,lille
15,m,paris
89,f,lyon
50,f,toulouse
63,m,bordeaux
22,m,nantes
46,m,marseille
39,m,lille
100,f,lille
71,f,toulouse
82,m,marseille
59,f,lille
78,f,paris
21,f,nantes
97,m,marseille
100,m,marseille
46,m,paris
87,m,bordeaux
50,f,nantes
32,m,lille
93,f,paris
31,m,marseille
72,f,toulouse
21,m,toulouse
37,m,paris
49,m,marseille
80,m,toulouse
24,m,nantes
38,f,lille
44,m,lille
81,f,marseille
13,f,marseille
75,m,toulouse
24,f,lille
57,m,lyon
9,f,bordeaux
80,m,bordeaux
67,f,lyon
89,f,bordeaux
30,f,marseille
20,m,lyon
54,m,toulouse
18,m,bordeaux
38,f,bordeaux
61,m,bordeaux
65,f,nantes
97,f,paris
59,f,marseille
67,f,bordeaux
55,f,bordeaux
99,m,marseille
52,f,lille
13,f,toulouse
34,f,lille
96,m,paris
63,m,marseille
7,m,nantes
48,m,marseille
27,f,nantes
46,f,toulouse
55,f,lille
9,f,marseille
78,m,nantes
92,f,paris
48,m,nantes
41,m,lille
42,m,lyon
21,m,paris
82,m,paris
56,f,nantes
77,f,bordeaux
56,m,nantes
69,m,toulouse
76,m,nantes
17,f,bordeaux
42,m,lille
54,m,lyon
14,f,lille
37,m,marseille
38,f,lille
71,m,marseille
19,f,lyon
45,f,paris
19,f,lille
68,f,toulouse
12,f,lille
38,f,bordeaux
37,m,toulouse
17,m,bordeaux
8,m,lille
11,f,marseille
70,m,lille
19,f,marseille
79,f,paris
21,f,lyon
31,f,lyon
81,f,toulouse
58,m,lille
48,m,marseille
66,m,paris
11,f,paris
12,m,bordeaux
18,f,marseille
62,f,marseille
13,m,nantes
24,m,paris
79,f,toulouse
84,m,toulouse
46,m,bordeaux
14,f,marseille
15,m,lille
73,f,bordeaux
15,m,lyon
58,f,paris
77,m,nantes
36,f,lyon
53,m,lille
8,m,nantes
39,m,bordeaux
33,f,nantes
54,f,bordeaux
89,f,lille
60,m,toulouse
25,f,lille
82,m,lyon
91,m,lyon
37,m,marseille
54,m,lyon
89,f,nantes
21,m,lyon
96,f,toulouse
46,f,bordeaux
32,m,bordeaux
72,f,marseille
32,f,lyon
5,m,lyon
79,f,toulouse
51,m,marseille
80,m,bordeaux
28,f,lyon
11,f,toulouse
46,m,lyon
22,f,bordeaux
59,f,lyon
24,f,lyon
61,m,paris
73,f,marseille
33,m,marseille
92,f,lyon
84,m,nantes
56,m,marseille
36,m,lille
84,f,lille
15,f,lille
43,m,paris
50,m,nantes
54,f,toulouse
35,f,toulouse
97,f,lille
73,f,toulouse
24,f,nantes
32,m,bordeaux
22,m,toulouse
48,m,nantes
87,m,nantes
30,m,toulouse
48,m,lille
96,f,paris
88,m,lyon
47,m,toulouse
73,f,nantes
56,f,lyon
13,m,paris
14,m,nantes
76,m,bordeaux
71,m,nantes
49,f,lille
58,f,lille
20,f,bordeaux
97,f,toulouse
48,m,lyon
53,m,toulouse
11,f,marseille
93,m,marseille
31,f,marseille
89,f,marseille
26,m,toulouse
78,f,paris
37,f,toulouse
91,f,lyon
97,f,marseille
99,m,lille
79,m,lille
22,m,lyon
23,m,bordeaux
12,m,lyon
30,m,marseille
54,m,paris
79,m,toulouse
56,m,paris
67,m,nantes
7,f,toulouse
86,f,marseille
77,m,bordeaux
92,f,lille
41,m,bordeaux
53,m,nantes
94,f,toulouse
78,f,marseille
43,f,lyon
52,f,lille
16,m,nantes
19,f,bordeaux
60,f,lille
39,f,toulouse
19,m,toulouse
42,f,bordeaux
90,f,paris
16,f,lyon
10,m,nantes
44,f,lyon
70,m,nantes
58,f,paris
72,m,lille
73,f,marseille
30,m,lille
54,m,toulouse
71,m,toulouse
29,m,lyon
14,f,toulouse
91,m,toulouse
94,f,toulouse
52,f,paris
55,m,paris
62,m,paris
52,m,nantes
40,f,lille
95,m,toulouse
53,f,toulouse
62,f,toulouse
17,m,paris
43,f,paris
42,f,paris
25,f,bordeaux
49,m,bordeaux
48,f,marseille
34,f,marseille
35,f,lille
33,m,lille
58,m,nantes
93,f,marseille
33,m,bordeaux
63,f,toulouse
53,f,bordeaux
51,f,bordeaux
81,m,bordeaux
18,f,lyon
87,f,lille
14,m,lille
58,m,nantes
60,f,nantes
94,m,nantes
49,m,marseille
82,f,paris
23,f,nantes
98,f,lille
14,m,lyon
50,m,nantes
17,f,lille
31,m,nantes
30,m,bordeaux
46,m,toulouse
40,m,marseille
89,f,nantes
38,m,marseille
20,f,marseille
57,f,toulouse
90,m,lille
100,m,toulouse
24,m,nantes
38,f,lille
11,f,lille
66,f,marseille
57,m,toulouse
10,f,nantes
23,m,lille
25,f,marseille
76,f,lille
61,f,lyon
82,m,nantes
65,f,marseille
22,m,paris
26,f,lille
71,m,nantes
58,f,lille
67,f,lyon
27,m,lyon
86,m,lille
53,m,paris
71,m,toulouse
31,f,marseille
63,m,lille
31,f,marseille
34,f,paris
13,m,lille
81,f,nantes
84,m,paris
84,f,paris
83,f,toulouse
10,m,bordeaux
44,f,bordeaux
54,m,bordeaux
61,m,paris
87,f,nantes
92,f,lyon
14,m,nantes
89,m,marseille
25,f,nantes
86,f,marseille
97,f,bordeaux
50,f,marseille
41,f,bordeaux
45,f,paris
63,m,marseille
50,m,nantes
98,f,bordeaux
77,f,lyon
80,m,nantes
87,f,paris
74,f,lyon
56,f,bordeaux
5,f,paris
73,f,nantes
73,m,lille
80,m,paris
6,m,paris
98,m,nantes
38,f,toulouse
84,m,paris
45,m,marseille
68,m,paris
6,m,paris
31,m,lille
36,m,paris
74,m,marseille
47,f,paris
6,f,paris
24,f,paris
48,m,paris
65,m,lyon
9,f,toulouse
71,f,marseille
65,m,marseille
85,f,marseille
57,f,lille
38,m,marseille
59,f,lyon
52,f,lyon
52,m,bordeaux
38,m,paris
83,m,lyon
91,f,marseille
26,m,paris
54,m,toulouse
36,f,bordeaux
93,f,bordeaux
98,f,lille
87,m,marseille
27,f,marseille
22,f,paris
62,f,lille
75,m,lille
39,m,lille
78,f,marseille
80,f,lyon
24,f,lille
46,m,marseille
20,f,lille
23,m,paris
80,m,nantes
53,f,lille
10,m,marseille
98,f,toulouse
47,f,lyon
65,f,nantes
87,f,marseille
26,f,bordeaux
19,f,nantes
68,m,toulouse
91,f,paris
60,f,paris
11,m,nantes
36,m,paris
53,f,lyon
25,f,toulouse
75,m,toulouse
29,m,paris
24,f,lille
11,f,marseille
97,f,lille
92,f,marseille
11,m,marseille
95,m,lille
65,f,lille
85,m,paris
71,m,lyon
13,m,nantes
35,f,paris
22,m,lille
96,m,marseille
92,m,lille
96,f,lyon
58,f,bordeaux
13,f,nantes
24,f,marseille
91,f,marseille
8,f,lyon
9,m,lille
69,f,lyon
73,m,toulouse
20,m,lille
64,m,lyon
79,m,nantes
80,m,nantes
17,m,lille
8,f,nantes
86,m,paris
81,f,lyon
21,m,lyon
83,m,bordeaux
93,m,nantes
32,m,bordeaux
56,f,nantes
23,m,toulouse
22,f,lille
66,m,marseille
47,f,nantes
71,m,paris
32,f,nantes
90,f,lyon
48,m,lille
36,m,paris
84,f,bordeaux
22,m,bordeaux
76,f,paris
66,f,lyon
69,m,lille
52,f,paris
97,f,lille
86,f,lille
46,m,lyon
86,m,lille
48,f,marseille
94,m,marseille
96,m,toulouse
46,m,toulouse
82,f,toulouse
83,f,paris
6,m,lille
58,f,paris
36,f,paris
24,m,lyon
73,f,bordeaux
21,f,lille
69,f,lille
12,f,nantes
37,m,lille
55,f,paris
62,m,nantes
72,f,bordeaux
50,m,marseille
60,f,lille
87,m,lille
96,m,lyon
6,f,nantes
96,m,paris
12,f,lille
70,f,nantes
86,m,nantes
31,f,lyon
72,m,marseille
48,f,paris
64,m,lyon
56,m,toulouse
90,f,lyon
79,f,lyon
64,f,lille
42,m,toulouse
17,f,paris
66,m,lyon
47,m,lille
55,f,toulouse
32,m,paris
96,f,lille
69,m,nantes
47,f,toulouse
17,f,lyon
10,m,marseille
69,f,paris
29,f,nantes
6,f,lyon
16,f,bordeaux
90,m,bordeaux
31,f,lyon
92,m,paris
19,m,toulouse
51,f,lille
47,m,lyon
89,m,lyon
13,f,marseille
35,m,marseille
16,m,toulouse
53,m,bordeaux
44,m,bordeaux
63,m,lille
28,m,bordeaux
85,m,paris
19,m,marseille
60,m,marseille
49,f,paris
40,m,paris
72,m,nantes
85,f,bordeaux
73,m,paris
92,m,marseille
51,f,nantes
34,m,paris
14,m,lyon
47,f,marseille
91,f,lille
78,f,nantes
23,m,bordeaux
39,m,toulouse
87,f,nantes
31,f,lille
5,f,marseille
25,f,lille
94,f,paris
91,f,nantes
70,m,marseille
17,m,bordeaux
29,f,toulouse
81,m,lille
44,m,paris
91,f,paris
81,f,paris
67,f,nantes
32,m,lille
40,f,lyon
92,f,lille
69,f,nantes
70,f,paris
70,f,lille
22,f,paris
68,m,lille
15,f,toulouse
60,m,nantes
43,f,nantes
61,f,bordeaux
26,f,paris
61,f,bordeaux
65,m,bordeaux
28,f,lille
41,m,marseille
35,f,lille
56,f,lille
100,f,lyon
26,f,paris
9,m,nantes
53,f,lyon
44,m,lyon
18,m,marseille
28,m,bordeaux
59,m,nantes
83,f,lille
59,f,marseille
83,m,paris
22,m,nantes
74,m,lille
49,m,marseille
46,m,marseille
47,f,lyon
22,m,bordeaux
41,f,paris
34,f,toulouse
18,f,nantes
11,m,paris
37,f,bordeaux
70,m,marseille
87,f,marseille
90,f,paris
48,f,marseille
81,f,toulouse
21,m,lyon
13,f,paris
99,f,nantes
42,f,lyon
12,m,lille
98,m,toulouse
59,m,marseille
31,f,toulouse
89,m,toulouse
35,m,toulouse
74,m,nantes
91,m,toulouse
8,m,lille
44,f,lyon
42,f,nantes
71,f,lyon
89,m,lille
85,f,lille
81,f,bordeaux
55,m,bordeaux
48,f,lyon
34,m,lyon
34,m,toulouse
61,m,toulouse
17,m,paris
10,f,toulouse
11,m,bordeaux
6,m,marseille
73,f,toulouse
56,f,marseille
100,m,paris
35,f,paris
14,m,bordeaux
57,m,lille
33,f,lille
68,m,nantes
50,f,marseille
85,m,lyon
18,m,marseille
85,m,lyon
27,m,bordeaux
56,m,toulouse
24,m,toulouse
80,f,lille
6,f,bordeaux
12,m,paris
57,f,lille
21,f,lyon
43,m,nantes
90,f,lille
74,f,toulouse
92,f,lille
49,m,lyon
36,m,lyon
91,m,nantes
62,f,marseille
62,f,bordeaux
58,f,toulouse
9,m,bordeaux
44,f,bordeaux
28,m,toulouse
60,m,marseille
21,f,lille
31,m,lille
55,m,lille
53,f,bordeaux
97,f,bordeaux
85,f,toulouse
92,m,bordeaux
81,f,paris
42,f,lyon
71,m,toulouse
34,f,lyon
84,f,paris
59,f,lyon
20,m,marseille
100,m,bordeaux
53,f,marseille
29,m,marseille
96,m,lille
61,m,lille
88,f,bordeaux
41,m,nantes
85,m,toulouse
70,f,marseille
49,f,nantes
88,m,nantes
55,m,marseille
61,f,paris
96,f,lyon
49,m,marseille
13,f,paris
41,m,marseille
42,f,lille
42,m,marseille
30,m,paris
94,m,paris
52,f,marseille
37,f,toulouse
85,f,lille
51,f,nantes
91,f,toulouse
69,m,marseille
8,m,marseille
63,f,bordeaux
9,m,lille
82,f,paris
81,m,bordeaux
73,f,lyon
51,f,paris
56,f,lyon
71,m,nantes
77,f,lyon
79,m,marseille
62,m,marseille
33,m,toulouse
16,f,lille
89,f,marseille
60,m,bordeaux
48,m,toulouse
20,f,bordeaux
20,f,paris
100,m,toulouse
57,m,marseille
14,f,paris
49,f,nantes
8,m,lyon
23,f,nantes
66,f,marseille
82,m,lyon
81,m,bordeaux
22,f,toulouse
48,m,toulouse
50,f,toulouse
65,f,paris
52,m,toulouse
38,m,marseille
26,f,lyon
85,f,lille
21,m,nantes
48,m,bordeaux
85,m,marseille
11,m,lille
59,m,bordeaux
99,m,toulouse
24,m,bordeaux
21,m,paris
49,m,nantes
85,m,toulouse
32,m,marseille
53,m,paris
12,f,marseille
89,f,bordeaux
38,m,lyon
49,f,toulouse
18,m,marseille
57,f,lille
15,m,lyon
70,m,paris
5,m,toulouse
15,f,lyon
92,f,lyon
15,f,bordeaux
14,f,lille
93,f,bordeaux
81,m,marseille
36,f,marseille
12,m,paris
17,m,marseille
86,m,lyon
78,f,lyon
66,f,paris
93,m,marseille
98,m,paris
72,f,paris
29,f,marseille
63,f,marseille
76,m,lille
44,f,marseille
91,f,lille
23,f,nantes
67,m,lyon
74,m,toulouse
73,m,lille
30,f,lille
19,f,paris
35,m,paris
30,m,toulouse
11,f,marseille
84,m,lyon
10,m,bordeaux
36,m,marseille
51,f,toulouse
44,f,toulouse
44,f,marseille
26,m,paris
72,m,paris
63,f,paris
41,m,nantes
81,m,lyon
49,f,bordeaux
52,m,bordeaux
86,m,lyon
90,m,marseille
52,m,toulouse
26,f,marseille
61,m,lille
37,f,paris
35,m,nantes
93,f,toulouse
90,f,paris
41,m,lille
76,f,nantes
8,m,lyon
96,f,bordeaux
72,m,lyon
45,m,nantes
65,f,lille
77,m,bordeaux
7,f,toulouse
61,m,marseille
13,m,lille
67,f,bordeaux
45,f,toulouse
42,f,toulouse
86,f,lille
16,f,lille
41,m,bordeaux
78,f,toulouse
70,m,bordeaux
30,m,lyon
34,m,toulouse
94,f,lyon
31,f,marseille
24,f,toulouse
53,m,lyon
57,m,nantes
32,f,toulouse
83,f,paris
71,m,nantes
29,m,toulouse
34,m,nantes
81,f,nantes
58,m,lille
49,m,lyon
64,f,paris
44,m,lyon
58,f,toulouse
94,m,marseille
38,f,marseille
42,f,bordeaux
83,f,lille
12,f,marseille
20,f,paris
88,f,paris
79,m,lille
19,f,paris
39,f,marseille
13,f,bordeaux
99,m,toulouse
76,m,toulouse
34,m,marseille
25,f,lille
32,f,nantes
50,f,lille
61,f,lille
19,f,bordeaux
46,f,toulouse
89,f,bordeaux
67,m,marseille
69,f,nantes
91,m,paris
76,m,paris
20,f,paris
42,m,bordeaux
36,f,nantes
17,m,toulouse
30,f,bordeaux
86,f,toulouse
40,m,paris
17,m,paris
52,f,paris
96,f,bordeaux
54,f,lille
48,m,lille
69,m,toulouse
57,m,marseille
71,m,bordeaux
89,m,paris
74,m,bordeaux
71,f,marseille
40,f,lyon
43,m,marseille
82,m,bordeaux
37,f,toulouse
42,f,toulouse
93,f,toulouse
38,m,paris
66,m,paris
40,m,lille
51,f,marseille
80,f,marseille
22,f,toulouse
28,f,marseille
58,f,paris
64,m,paris
38,f,toulouse
16,f,lille
86,m,lille
30,m,nantes
40,m,marseille
68,m,lille
81,f,nantes
100,f,nantes
47,m,lille
83,f,marseille
52,m,toulouse
66,m,marseille
52,m,marseille
34,m,bordeaux
64,m,paris
20,f,nantes
9,f,lyon
97,f,lille
44,f,toulouse
98,m,bordeaux
70,f,lille
54,f,bordeaux
15,m,bordeaux
39,f,lille
91,f,bordeaux
85,m,nantes
54,f,toulouse
6,f,lille
78,m,toulouse
25,f,toulouse
28,f,toulouse
34,m,marseille
82,m,lyon
94,f,marseille
28,f,nantes
59,f,bordeaux
25,m,lyon
80,f,nantes
48,f,lyon
61,f,paris
21,f,bordeaux
43,f,toulouse
10,f,paris
6,f,bordeaux
84,m,lyon
62,m,lyon
29,m,paris
20,m,lille
33,f,lyon
34,m,bordeaux
53,f,marseille
84,f,toulouse
80,m,lille
91,f,toulouse
22,m,bordeaux
70,f,bordeaux
80,f,marseille
37,f,toulouse
10,f,lyon
61,m,paris
66,f,lille
46,f,marseille
80,m,marseille
53,f,bordeaux
27,f,paris
54,f,marseille
81,f,lyon
9,f,toulouse
85,f,nantes
7,m,nantes
75,f,lyon
59,f,toulouse
88,m,paris
36,f,paris
86,f,bordeaux
90,f,toulouse
70,m,paris
97,f,paris
15,m,toulouse
63,f,paris
9,m,nantes
8,f,nantes
49,f,lille
23,m,nantes
72,f,toulouse
45,m,toulouse
87,f,paris
40,m,lille
54,m,toulouse
63,f,paris
97,f,lille
5,m,nantes
59,m,lille
83,m,toulouse
6,m,toulouse
27,f,bordeaux
11,m,lille
13,f,paris
40,f,marseille
65,m,toulouse
84,m,nantes
54,f,marseille
36,f,toulouse
76,m,paris
80,f,lyon
92,f,bordeaux
65,m,toulouse
67,f,lyon
96,m,lyon
49,m,marseille
25,f,lyon
74,f,bordeaux
79,m,paris
42,f,paris
56,f,marseille
54,m,bordeaux
22,m,toulouse
48,f,paris
18,m,bordeaux
28,m,nantes
17,m,paris
80,m,bordeaux
48,f,nantes
91,f,bordeaux
69,f,toulouse
53,m,bordeaux
8,m,paris
43,m,lyon
97,m,bordeaux
58,f,nantes
84,f,nantes
7,m,toulouse
9,f,paris
61,m,toulouse
58,m,lille
95,m,toulouse
71,m,lille
34,f,bordeaux
84,f,nantes
24,f,nantes
60,f,toulouse
97,m,toulouse
7,f,lille
89,m,paris
18,f,toulouse
21,m,toulouse
19,f,paris
77,f,marseille
50,m,lille
57,f,bordeaux
95,m,nantes
94,m,nantes
100,f,bordeaux
48,f,lyon
81,m,toulouse
30,f,marseille
83,m,lyon
16,m,marseille
15,m,toulouse
53,f,lyon
27,m,toulouse
95,m,nantes
7,f,lyon
57,f,marseille
90,f,lyon
74,m,marseille
68,m,paris
71,m,lille
58,m,paris
59,f,marseille
100,m,nantes
89,m,paris
71,m,lyon
49,m,nantes
60,m,toulouse
94,f,lyon
85,f,lyon
38,m,lyon
21,m,lyon
91,f,nantes
89,f,lille
16,f,marseille
76,f,marseille
22,m,toulouse
94,m,nantes
77,m,lille
85,m,nantes
92,m,lille
31,m,nantes
27,f,lille
76,m,toulouse
18,f,marseille
57,m,lille
93,m,bordeaux
58,f,marseille
25,m,nantes
18,f,lille
26,m,marseille
12,m,paris
85,m,paris
5,f,marseille
46,f,paris
47,m,nantes
89,f,bordeaux
27,m,paris
89,m,marseille
57,m,paris
90,f,nantes
54,m,lyon
13,m,toulouse
17,f,lyon
95,f,marseille
42,f,lille
17,f,bordeaux
18,f,lyon
99,m,lille
55,m,paris
49,f,toulouse
74,f,lille
67,m,marseille
37,f,bordeaux
47,f,toulouse
43,f,marseille
41,f,lille
77,f,lille
35,m,bordeaux
21,f,bordeaux
86,f,nantes
91,m,nantes
86,m,marseille
28,m,toulouse
54,f,marseille
84,m,toulouse
42,f,lyon
14,f,nantes
84,f,toulouse
20,f,bordeaux
22,m,lille
77,m,lyon
65,m,lille
58,m,lyon
54,f,lille
61,m,marseille
22,f,lille
51,m,bordeaux
37,f,lyon
78,f,toulouse
78,m,lille
65,m,nantes
28,m,lille
13,f,toulouse
25,f,paris
20,f,lyon
59,f,toulouse
51,m,toulouse
62,m,nantes
89,f,lyon
86,f,nantes
7,f,bordeaux
72,m,paris
37,m,bordeaux
99,f,marseille
41,m,toulouse
49,f,toulouse
22,f,bordeaux
30,m,toulouse
25,f,nantes
41,m,toulouse
89,m,marseille
44,f,nantes
95,f,marseille
19,f,lille
91,m,nantes
85,f,lille
92,f,nantes
81,f,lyon
72,f,bordeaux
59,f,nantes
6,m,lille
16,m,marseille
6,m,marseille
34,f,bordeaux
89,f,lyon
51,m,nantes
95,m,bordeaux
90,f,toulouse
5,m,nantes
78,f,marseille
50,f,lille
11,f,lyon
76,m,marseille
44,f,lyon
48,f,bordeaux
27,f,bordeaux
53,m,lyon
78,f,bordeaux
16,m,lille
46,f,lille
66,m,lyon
96,m,paris
37,m,lyon
71,m,lyon
75,m,nantes
93,m,toulouse
18,f,toulouse
69,f,toulouse
25,m,paris
29,f,marseille
19,f,lyon
36,m,bordeaux
66,f,bordeaux
57,m,paris
99,m,paris
35,m,toulouse
95,m,marseille
90,m,nantes
64,m,bordeaux
99,f,paris
21,f,nantes
75,m,lille
73,f,paris
93,f,nantes
72,f,marseille
75,m,toulouse
34,f,paris
13,m,nantes
61,m,bordeaux
90,m,toulouse
27,f,lyon
31,m,paris
48,f,bordeaux
21,m,marseille
92,m,paris
57,f,nantes
97,m,lille
12,m,toulouse
41,m,lyon
35,m,marseille
12,f,lille
94,m,paris
57,f,lille
12,f,lille
20,m,nantes
63,f,lyon
95,m,marseille
89,f,toulouse
46,f,lyon
68,f,nantes
13,f,toulouse
70,f,lille
12,m,toulouse
36,f,marseille
60,f,paris
46,m,marseille
97,f,paris
97,f,bordeaux
19,m,toulouse
71,m,marseille
53,f,marseille
22,m,marseille
86,f,toulouse
23,m,paris
76,f,toulouse
72,m,nantes
27,m,lyon
33,f,nantes
62,m,bordeaux
8,m,lyon
38,m,nantes
29,f,bordeaux
81,f,lyon
15,m,lille
47,m,lille
12,f,marseille
57,f,marseille
75,m,toulouse
29,m,paris
84,m,nantes
45,m,nantes
58,m,lyon
91,m,lille
50,m,lyon
50,m,lille
15,f,marseille
20,m,nantes
34,m,lille
25,f,lille
82,m,marseille
46,f,toulouse
34,m,nantes
78,m,toulouse
95,m,paris
92,f,lyon
95,f,nantes
61,m,bordeaux
61,m,paris
31,f,lyon
21,m,toulouse
7,f,marseille
8,f,lille
28,m,bordeaux
6,m,lille
45,f,lyon
75,f,bordeaux
60,f,toulouse
90,m,bordeaux
89,m,paris
57,f,nantes
95,f,toulouse
23,m,lille
54,f,bordeaux
33,f,lille
22,f,paris
61,f,paris
80,f,nantes
11,m,lille
13,m,marseille
23,f,marseille
73,f,bordeaux
29,f,nantes
43,m,nantes
38,m,toulouse
35,m,marseille
100,m,lille
23,f,nantes
52,m,toulouse
41,m,nantes
76,m,lyon
33,m,lyon
68,f,lille
42,m,lille
25,m,nantes
71,m,bordeaux
38,m,paris
24,m,paris
5,m,paris
73,f,nantes
17,m,lille
78,f,bordeaux
35,m,paris
57,f,paris
24,m,bordeaux
67,m,lille
99,f,lyon
29,f,lille
76,f,toulouse
40,m,lille
63,m,toulouse
58,m,bordeaux
79,m,paris
14,f,bordeaux
43,m,marseille
94,f,bordeaux
55,f,toulouse
36,m,bordeaux
95,m,lille
96,m,nantes
69,m,marseille
37,f,nantes
81,f,bordeaux
22,m,bordeaux
41,f,toulouse
72,m,marseille
96,m,lille
8,f,lyon
70,f,marseille
70,f,marseille
97,f,toulouse
71,f,bordeaux
90,m,lille
21,f,nantes
20,f,toulouse
38,m,toulouse
55,f,toulouse
94,m,lille
70,f,bordeaux
55,f,nantes
61,m,marseille
65,m,nantes
27,f,toulouse
65,f,marseille
63,f,bordeaux
76,m,lyon
64,f,paris
34,f,toulouse
27,m,lille
47,f,bordeaux
27,m,bordeaux
52,f,paris
75,m,lille
59,m,paris
10,m,paris
48,m,lyon
9,m,lille
28,f,bordeaux
34,f,lille
9,m,lyon
79,m,paris
51,m,lyon
69,f,toulouse
36,m,marseille
57,m,bordeaux
76,m,marseille
75,m,nantes
66,f,toulouse
6,m,lille
59,f,paris
52,f,paris
82,m,nantes
10,m,nantes
5,f,bordeaux
46,m,toulouse
97,f,toulouse
11,f,lyon
19,m,marseille
30,m,bordeaux
14,f,paris
93,f,paris
30,m,lille
91,m,bordeaux
64,m,lille
72,m,lyon
62,f,marseille
39,m,toulouse
52,f,paris
58,f,bordeaux
51,f,bordeaux
93,f,lyon
31,m,bordeaux
96,f,paris
46,m,lyon
53,m,paris
51,f,paris
56,f,toulouse
6,f,lille
89,f,marseille
12,m,lille
95,f,bordeaux
6,m,nantes
24,f,paris
71,f,bordeaux
82,f,marseille
44,f,marseille
84,m,lille
85,f,lyon
43,f,lille
93,m,marseille
74,f,lyon
99,f,paris
36,m,nantes
52,f,lyon
81,f,bordeaux
27,m,bordeaux
89,f,marseille
52,f,marseille
57,m,toulouse
64,m,bordeaux
86,m,lille
95,m,lille
10,f,lyon
14,f,marseille
71,m,paris
29,m,marseille
5,m,lyon
91,m,nantes
72,f,toulouse
19,f,marseille
53,f,bordeaux
37,m,paris
43,m,bordeaux
46,f,bordeaux
39,f,paris
94,m,bordeaux
38,f,bordeaux
63,f,nantes
29,f,marseille
97,f,bordeaux
22,f,marseille
9,m,toulouse
91,f,marseille
47,f,lyon
79,m,lyon
49,m,marseille
85,m,paris
30,f,toulouse
27,f,paris
79,m,marseille
34,f,paris
37,m,lille
99,m,lyon
45,f,paris
5,m,toulouse
7,f,nantes
12,f,bordeaux
86,f,paris
90,f,paris
52,f,paris
20,m,toulouse
60,f,bordeaux
44,m,bordeaux
44,m,bordeaux
27,m,lille
27,f,bordeaux
79,m,paris
63,f,toulouse
95,f,paris
7,f,marseille
98,f,lyon
17,f,paris
8,m,toulouse
94,m,toulouse
76,m,lyon
34,m,bordeaux
63,f,toulouse
55,m,marseille
37,m,lyon
11,f,lyon
55,m,toulouse
77,f,bordeaux
16,m,lyon
70,m,lille
64,m,lyon
81,m,lille
44,f,lille
28,f,toulouse
30,m,marseille
5,f,toulouse
64,m,lyon
34,f,lille
6,m,toulouse
37,f,lille
98,m,paris
41,f,nantes
84,m,lyon
13,m,nantes
64,f,toulouse
55,m,lyon
43,f,lyon
87,f,toulouse
35,m,paris
86,f,lyon
37,f,lyon
52,m,toulouse
8,m,toulouse
55,m,lyon
24,m,lille
65,m,lyon
26,m,toulouse
16,m,toulouse
58,f,lyon
98,m,lyon
28,m,toulouse
56,m,lille
31,m,nantes
67,m,toulouse
78,m,marseille
91,f,paris
11,f,lille
64,m,lille
6,m,lyon
34,m,marseille
24,m,paris
72,f,toulouse
56,f,marseille
40,f,lyon
40,f,lyon
57,m,toulouse
22,f,marseille
69,f,marseille
9,m,nantes
69,f,lille
65,m,bordeaux
99,f,lyon
12,f,nantes
21,f,paris
47,m,marseille
11,f,marseille
73,m,paris
98,m,bordeaux
24,f,lille
9,m,nantes
85,m,lille
32,f,paris
51,m,marseille
55,f,paris
72,f,bordeaux
93,m,lyon
44,m,lyon
88,f,bordeaux
35,f,marseille
9,m,paris
25,m,marseille
29,f,marseille
79,f,nantes
70,m,toulouse
11,f,lyon
17,m,nantes
44,f,paris
58,m,paris
36,f,bordeaux
24,f,marseille
86,f,nantes
51,f,marseille
96,m,lille
64,m,marseille
9,m,paris
24,f,marseille
44,m,lyon
54,f,nantes
20,m,nantes
84,f,toulouse
77,m,bordeaux
58,f,bordeaux
20,f,lyon
20,m,lille
77,m,lyon
96,f,lille
85,m,lille
48,m,bordeaux
23,f,lille
46,f,toulouse
73,f,marseille
25,m,lyon
66,m,nantes
49,m,bordeaux
52,m,toulouse
11,f,toulouse
28,m,bordeaux
99,m,lyon
94,f,paris
20,m,bordeaux
16,f,lyon
51,f,lyon
94,m,lyon
77,m,marseille
13,m,lyon
39,f,lille
57,f,nantes
45,f,bordeaux
90,m,marseille
37,m,paris
33,f,nantes
5,f,marseille
